"id","value","count","basin_name","basin_huc","basin_feat","filename","land_policy","accretion","slr_scenario","yr","acres"
"COASTAL_Citrus",0,4102.69205550686,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",4.05519108688821
"COASTAL_Citrus",1900,43030.6833634784,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",42.5324741114961
"COASTAL_Citrus",3200,155.227728016675,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",0.153430501381697
"COASTAL_Citrus",4100,65.9893901277828,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",0.0652253649688834
"COASTAL_Citrus",5400,158544889.295591,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",156709.256567327
"COASTAL_Citrus",6110,1553.16808538046,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",1.53518550528792
"COASTAL_Citrus",6120,4264042.36940967,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",4214.67328685665
"COASTAL_Citrus",6420,53746.5479573484,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",53.1242704250982
"COASTAL_Citrus",6425,2582.89960548586,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",2.55299479385354
"COASTAL_Citrus",6510,1223.57739912142,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",1.2094108199944
"COASTAL_Citrus",6600,8254.61014315253,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",8.15903826691511
"COASTAL_Citrus",7100,61,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",0.060293742
"COASTAL_Citrus",9113,40622880.6595614,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",40152.548947285
"COASTAL_Hernando",0,4146.59102138132,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",4.09858179053577
"COASTAL_Hernando",1100,36.8856097608805,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",0.036458548171069
"COASTAL_Hernando",1200,710.356931740343,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",0.702132419184653
"COASTAL_Hernando",1800,1843.64600221236,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",1.82230026879875
"COASTAL_Hernando",1900,2770.2920348981,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",2.73821759371805
"COASTAL_Hernando",4100,217.946405117749,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",0.215423021639296
"COASTAL_Hernando",5400,111023397.608626,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",109737.968711113
"COASTAL_Hernando",6110,46,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",0.045467412
"COASTAL_Hernando",6120,327296.467901492,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",323.507029396128
"COASTAL_Hernando",6410,6.76952289789915,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",0.00669114536178728
"COASTAL_Hernando",6420,51288.7405806742,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",50.6949195422311
"COASTAL_Hernando",6425,5732.42783976527,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",5.66605779023647
"COASTAL_Hernando",6510,2429.41463882546,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",2.40128687613714
"COASTAL_Hernando",6600,1052.69015845552,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",1.04050211180092
"COASTAL_Hernando",7100,692.340412112419,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",0.684324494820981
"COASTAL_Hernando",9113,32090410.174081,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",31718.8674050855
"COASTAL_Hillsborough",0,31900,"Hillsborough Coastal Waters",NA,"COASTAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",31.5306618
"COASTAL_Hillsborough",1100,5771,"Hillsborough Coastal Waters",NA,"COASTAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",5.704183362
"COASTAL_Hillsborough",1200,11127,"Hillsborough Coastal Waters",NA,"COASTAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",10.998171594
"COASTAL_Hillsborough",1800,20481.0578525389,"Hillsborough Coastal Waters",NA,"COASTAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",20.2439281647222
"COASTAL_Hillsborough",3200,52293.0956422537,"Hillsborough Coastal Waters",NA,"COASTAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",51.6876461809077
"COASTAL_Hillsborough",4100,77099,"Hillsborough Coastal Waters",NA,"COASTAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",76.206347778
"COASTAL_Hillsborough",5400,52007435.2091731,"Hillsborough Coastal Waters",NA,"COASTAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",51405.2931243213
"COASTAL_Hillsborough",6110,318,"Hillsborough Coastal Waters",NA,"COASTAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",0.314318196
"COASTAL_Hillsborough",6120,36198,"Hillsborough Coastal Waters",NA,"COASTAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",35.778899556
"COASTAL_Hillsborough",6420,17823.514969781,"Hillsborough Coastal Waters",NA,"COASTAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",17.6171543134609
"COASTAL_Hillsborough",6600,67579.4218943943,"Hillsborough Coastal Waters",NA,"COASTAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",66.796987347701
"COASTAL_Hillsborough",9113,57155.1111887387,"Hillsborough Coastal Waters",NA,"COASTAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",56.4933693113955
"COASTAL_Manatee",0,6040.17091709271,"Manatee Coastal Waters",NA,"COASTAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",5.97023781821461
